Hotel_Name,Hotel_Address,Review_Count,Non_Review_Scoring_Count,Average_Hotel_Score,avg_hotel_feature,avg_room,avg_hotel,avg_breakfast,avg_staff,avg_bed,avg_location
Arthotel ANA Prime,Sch nbrunner Stra e 41 05 Margareten 1050 Vienna Austria,1813,144,8.4,7.706652160242482,7.4837281972639556,7.523780652594446,7.558789945815304,8.294571005169175,6.234591345434971,7.930812098957755
Mercure Grand Hotel Biedermeier Wien,Landstra er Hauptstra e 28 03 Landstra e 1030 Vienna Austria,1028,104,8.4,7.701208197593181,7.361790845712623,7.815790099987803,7.840280491112265,7.99475206241905,6.558464667005593,8.091400850611377
Hotel Louis 2,2 Rue Saint Sulpice 6th arr 75006 Paris France,265,34,8.4,7.691002186988578,6.899968724191349,8.206470361682014,7.348245436618294,8.276280527885929,6.858540925266904,8.067686433715142
Waldorf Madeleine,12 boulevard Malesherbes 8th arr 75008 Paris France,1184,139,8.4,7.684219718966959,7.213226286991381,7.331875650574316,6.623877595954385,8.505209539857786,5.464381037112354,8.216961666722433
Corendon Vitality Hotel Amsterdam,Aletta Jacobslaan 7 Slotervaart 1066 BP Amsterdam Netherlands,4410,555,8.4,7.679452471657973,7.718498142013519,7.53824585516197,7.578268137261329,8.197590389334588,5.9408842601030205,7.64253184988759
Madeleine Plaza,33 place de la Madeleine 8th arr 75008 Paris France,836,74,8.4,7.677167182561223,7.100885064034587,7.7837785791814005,7.415532620537172,8.156589725438641,6.595958312150483,7.902679845546882
Amadi Panorama Hotel,Ijburglaan 539 Zeeburg 1087 BE Amsterdam Netherlands,2586,253,8.4,7.673664163272486,7.4547362222525075,7.2264838687464295,7.7864357308763354,8.550162879187049,5.823659831666949,8.154569267233741
Best Western Plus Hotel Felice Casati,Via Felice Casati 18 Central Station 20124 Milan Italy,1817,174,8.4,7.669800761647008,7.247931269713263,7.725185016605134,7.851008964801284,8.35897794861525,6.174257603397231,8.183580961974315
Holiday Inn Amsterdam Arena Towers,Hoogoorddreef 66 Zuidoost 1101 BE Amsterdam Netherlands,1992,196,8.4,7.658941168833616,7.255519620556055,7.394850863811104,7.822671537644738,8.248774064463628,5.736766014234875,8.056885762171222
Boutique Hotel Notting Hill,Westeinde 26 Amsterdam City Center 1017 ZP Amsterdam Netherlands,2085,404,8.4,7.657198881185734,7.271201924243857,7.677602143247015,6.663527111699115,8.312286984774495,6.6176341452142164,8.190402539829536
Grupotel Gran Via 678,Gran Via de les Corts Catalanes 678 Eixample 08010 Barcelona Spain,1664,158,8.4,7.650129295214062,7.379384131975825,7.4156809441415374,7.578923749810386,8.217993763373002,5.8651354491974725,8.045469648639507
Hampton by Hilton Amsterdam Centre East,Panama Laan 188 196 Zeeburg 1019 AZ Amsterdam Netherlands,1769,192,8.4,7.644912486404615,7.241223506630127,7.3020016436554895,7.983037507553484,8.367858850205769,6.444398989578037,7.578874269005849
Hotel Pulitzer Paris,23 rue du Faubourg Montmartre 9th arr 75009 Paris France,1521,120,8.4,7.644181214205784,7.04853115689542,7.507841501036767,7.973948339777998,8.522546727335088,6.283267666497204,8.032938713763018
Hotel Silver,Via Riccardo Lombardi 9 11 20153 Milan Italy,213,18,8.4,7.6155485578348365,8.189242160278745,7.99474030243261,7.454524194771705,7.955807250846943,7.586807320793086,6.027511961722489
DoubleTree By Hilton London Excel,Excel 2 Festoon Way Royal Victoria Dock Newham London E16 1RH United Kingdom,2726,853,8.4,7.597627723910066,7.311096176236081,7.40672699889252,7.796776116683021,8.12162230764678,5.942612821374101,7.965440271496509
Club Quarters Hotel St Paul s,24 Ludgate Hill City of London London EC4M 7DR United Kingdom,4117,918,8.4,7.596218973461718,7.150283193418587,7.377347689857868,6.967023342881828,8.289309748036901,5.96482565783707,8.148238089973447
Catalonia La Pedrera,C rcega 368 Eixample 08037 Barcelona Spain,1135,115,8.4,7.595635617806475,7.272379465513081,7.862573543046916,7.117377995418144,8.42687934758269,5.4669039145907465,8.123547505126453
Best Western Premier Faubourg 88,88 rue du Faubourg Poissoni re 10th arr 75010 Paris France,728,90,8.4,7.591004103947653,7.168558201666518,7.4090363121428195,7.114859985715731,8.313909246514479,6.554376376885274,7.93140570862894
Timhotel Op ra Blanche Fontaine,34 Rue Fontaine 9th arr 75009 Paris France,466,58,8.4,7.587380111988107,7.489600691814372,7.055827965591279,6.810010565170067,8.361088638317238,6.195538891713269,8.159037027458082
K West Hotel Spa,Richmond Way Hammersmith and Fulham London W14 0AX United Kingdom,1560,509,8.4,7.5872053734813285,7.3687540790039465,7.385858331826873,6.853452552564873,8.311629901770122,5.910381491986193,8.241545303204928
Vienna Sporthotel,Baumgasse 83 03 Landstra e 1030 Vienna Austria,556,53,8.4,7.583045783480168,7.887813264224036,7.1803792489196825,7.523918476729824,8.389536755880702,6.328546009150991,7.403708133971293
Park Grand London Kensington,33 37 Hogarth Road Kensington and Chelsea London SW5 0QQ United Kingdom,4660,989,8.4,7.582733266054801,7.2230150689650205,7.428974236061958,7.492796236435202,8.172008503824811,6.0460522275259905,8.063467993421554
Best Western Premier Hotel Dante,Mallorca 181 Eixample 08036 Barcelona Spain,1130,115,8.4,7.58165789636481,7.405823390617361,7.557087898629841,7.82511480277825,7.911315103622785,5.18448144382308,8.12580107293026
H tel Westminster,13 Rue De La Paix 2nd arr 75002 Paris France,1374,158,8.4,7.575560714736862,6.963671554260332,7.695827265691084,7.317808169523927,8.197586685290995,5.794514489069649,8.231138210076749
NH Milano Touring,Via Tarchetti 2 Milan City Center 20121 Milan Italy,4568,436,8.4,7.572615105944381,7.279401574541027,7.5541555523911486,7.8461084195396325,7.902731913830665,6.0133883179606356,7.9569591592617925
Hotel Dei Cavalieri,Piazza Giuseppe Missori 1 Milan City Center 20123 Milan Italy,3445,301,8.4,7.5626241897046595,6.944202922571686,7.282603357354528,8.055484468146362,7.901148962244819,5.8108218204053514,7.88482791463078
K K H tel Cayr Saint Germain des Pr s,4 Boulevard Raspail 7th arr 75007 Paris France,1431,194,8.4,7.551914754756147,7.049389262008561,7.797534815485429,7.621982764069374,8.160644200072184,6.023733870772508,8.118688253145491
Mercure Paris Bercy Biblioth que,6 Boulevard Vincent Auriol 13th arr 75013 Paris France,1082,81,8.4,7.551897838724932,7.499537107172314,7.366847310726749,7.0961833822116605,8.075054546876922,6.249332740213523,7.778626043718923
Hotel Regina,Rooseveltplatz 15 09 Alsergrund 1090 Vienna Austria,1948,165,8.4,7.551393867826129,6.995666280251784,7.325661137936194,7.754002583349806,7.999843321845922,5.617857142857144,7.992706302794022
Duret,30 Rue Duret 16th arr 75016 Paris France,167,16,8.4,7.55062182601947,6.750031075322697,8.226453581483167,7.257282334392108,8.003191839004904,6.20958312150483,7.863216654075381
Hotel ViennArt am Museumsquartier,Breite Gasse 9 07 Neubau 1070 Vienna Austria,2692,199,8.4,7.5385662980850245,6.98092928625168,7.185989944200004,7.953497392667371,8.515643972547425,5.249981843271116,8.178915234961206
Antares Hotel Accademia,Viale Certosa 68 Certosa 20155 Milan Italy,415,36,8.4,7.5376854242003315,6.607958584363674,7.370577934557224,7.535665527777577,8.09697265131213,7.198398576512456,7.8457602339181305
NH Danube City,Wagramer Stra e 21 22 Donaustadt 1220 Vienna Austria,1380,144,8.4,7.5374841145903115,7.409934469104007,7.48499461948673,7.623762553826517,8.42417856642548,6.381848290917791,7.840880610617454
Hotel Manin,Via Manin 7 Milan City Center 20121 Milan Italy,1757,175,8.4,7.536780487524113,7.409969735990415,7.224309221350642,7.588547250826306,7.996300519080429,6.073017285205897,8.048225875219101
DoubleTree by Hilton London Hyde Park,150 Bayswater Road Kensington and Chelsea London W2 4RT United Kingdom,2405,459,8.4,7.535265639948211,7.101094922486491,7.394071987361117,7.443642537034719,8.121377657759014,5.94653024911032,7.972663776493257
DoubleTree by Hilton London Ealing,2 8 Hanger Lane Ealing Common London W5 3HN United Kingdom,1494,434,8.4,7.5347972885439045,7.191839444432957,7.503795158380957,7.487227831437276,8.231996656860806,6.803844687341129,7.815791372370321
Novotel Barcelona City,Avenida Diagonal 201 Sant Mart 08018 Barcelona Spain,1679,145,8.4,7.534720198498307,7.152801918089611,7.411080558644411,7.9174960813065685,7.632581184244733,5.552321640399932,8.216640085061139
Thistle Trafalgar Square The Royal Trafalgar,Whitcomb Street Trafalgar Square Westminster Borough London WC2H 7HG United Kingdom,1193,266,8.4,7.5283547276518386,7.057829902315587,7.519934289904704,7.331749001365223,8.356883813001202,6.166535332994408,7.913004472644062
Melia Paris Vendome,8 Rue Cambon 1st arr 75001 Paris France,307,36,8.4,7.524479283045096,6.869997314456487,7.233055406132329,7.515261070021651,8.597857178974133,6.171962379257753,8.13098086124402
NH Wien Belvedere,Rennweg 12a 03 Landstra e 1030 Vienna Austria,1191,105,8.4,7.517897313378992,7.400325778413997,7.159053930139875,7.698727763087842,8.026006219345705,5.7696365022877485,8.20983699618847
Melia Barcelona Sky 4 Sup,Diagonal Pere IV 272 Sant Mart 08005 Barcelona Spain,217,41,8.4,7.510492844755701,7.317680717568045,7.114467961361452,7.002161601860747,7.867176403259986,6.7265188103711235,8.632775119617225
Barcel Raval,Rambla del Raval 17 21 Ciutat Vella 08001 Barcelona Spain,2254,256,8.4,7.510173123121858,7.018274424376404,7.5079374518879725,7.282506610798314,8.20194973418861,5.848726204598091,8.160061612364245
Bentley London,27 33 Harrington Gardens Kensington and Chelsea London SW7 4JX United Kingdom,486,143,8.4,7.503800716465473,7.4270423339707445,7.008889367683866,7.074866377759072,8.016846978424821,6.502573716319268,7.977296181630548
DoubleTree by Hilton London Victoria,2 Bridge Place Victoria Westminster Borough London SW1V 1QA United Kingdom,2902,660,8.4,7.501888802444323,7.269554241560929,7.299915392920658,7.491754135741174,8.128990019892283,5.8401853052429304,7.907707992651365
The Levante Parliament A Design Hotel,Auerspergstra e 9 08 Josefstadt 1080 Vienna Austria,1958,207,8.4,7.497070656695171,6.904584671295498,7.453594743427331,7.596771452186934,8.370074682178117,5.848869112088592,8.138118626455949
Hotel Barcelona Center,Balmes 103 105 Eixample 08008 Barcelona Spain,1472,128,8.4,7.494603449771871,7.350962732919254,7.415017592532385,7.241422988773808,8.054694275129963,5.682630910015251,7.9970878236372585
Mercure Paris Montmartre Sacr Coeur,3 Rue Caulaincourt 18th arr 75018 Paris France,1652,159,8.4,7.494440648172614,7.041330845990542,7.596360482521393,7.409414976993477,7.831572613342472,6.017214596396092,7.972387425658455
Hotel La Spezia Gruppo MiniHotel,Via La Spezia 25 Famagosta 20142 Milan Italy,507,23,8.4,7.494061440249026,7.362577639751552,7.243294728501829,7.368237883652728,8.171973271204703,6.074478901881037,8.917729930887825
Banke H tel,20 Rue La Fayette 9th arr 75009 Paris France,688,90,8.4,7.491220418653772,7.073581362441555,7.528649931625914,6.2443567202883585,8.306157931772598,6.670707295373665,8.278216848940534
Avenida Palace,Gran Via 605 Eixample 08007 Barcelona Spain,3222,343,8.4,7.484596536225661,6.908514851399926,7.552203399441874,7.493648755997797,8.187230630650292,5.731223218824896,8.079031234664459
Courtyard by Marriott Amsterdam Arena Atlas,Hoogoorddreef 1 Zuidoost 1101 BA Amsterdam Netherlands,2179,237,8.4,7.482404750224384,7.566683339514911,7.439737430729872,6.818201518358266,8.043251428181506,6.397416751398068,7.674062998405104
Hotel Le Placide Saint Germain Des Pr s,6 Rue Saint Placide 6th arr 75006 Paris France,123,10,8.4,7.478225346818006,7.187814556716996,6.4651963852222725,7.581985567650734,8.667425889577885,6.20958312150483,8.034172999343278
TownHouse Duomo,Via Silvio Pellico 2 Milan City Center 20121 Milan Italy,336,44,8.4,7.4703911592203305,7.068041505121745,7.070049225374669,6.4696087943065175,8.825746357601544,7.125492501270971,8.033993783993784
88 Studios,88 Holland Road Kensington and Chelsea London W14 8BN United Kingdom,955,197,8.4,7.468091828532684,7.277453452218639,7.023863087421544,6.523525773917644,8.060489200681348,6.435174123029994,8.159835960822804
Sansi Pedralbes,Avenida Pearson 1 3 Les Corts 08034 Barcelona Spain,274,23,8.4,7.4629168002339545,6.923112299002315,7.062748736622201,6.106146028214592,8.27026203277657,6.20958312150483,7.666533758639023
Maison Albar H tel Paris Champs Elys es ex Mac Mahon ,3 avenue Mac Mahon 17th arr 75017 Paris France,774,117,8.4,7.458020928802862,6.923453054843732,7.66162127648814,6.212727266160547,7.815950978409264,5.654575495678698,8.077322013999646
Best Western Madison Hotel,Via Privata Leopoldo Gasparotto 8 Central Station 20124 Milan Italy,2189,171,8.4,7.455131498135244,7.487483611438523,7.09311500133254,7.30601723927676,8.148750958753482,6.078240566115092,7.81291926902614
NH Wien City,Mariahilfer Stra e 32 34 07 Neubau 1070 Vienna Austria,1538,137,8.4,7.451641862286576,7.305948832217818,6.7040173830114655,7.459798016541151,8.11405814537981,6.174945816498542,7.828136171148876
Hotel Michelangelo,Piazza Luigi di Savoia 6 Central Station 20124 Milan Italy,3510,347,8.4,7.447595525935527,7.430906884361347,7.2978931921614105,7.767219252439824,7.690473922355814,5.8662779613624805,7.710384135108739
The Exhibitionist Hotel,8 10 Queensberry Place Kensington and Chelsea London SW7 2EA United Kingdom,1708,388,8.4,7.447499444970189,7.00403169151647,7.534631996533947,6.7052410078015035,8.221810248615222,5.991658599772966,8.163267942583733
M venpick Hotel Amsterdam City Centre,Piet Heinkade 11 Zeeburg 1019 BR Amsterdam Netherlands,1925,338,8.4,7.444455616325476,7.344508865915769,7.125057970894826,7.418120213456969,7.797271785825973,6.0490508157323095,7.633445415614915
BEST WESTERN PLUS Amedia Wien,Landstra er Hauptstra e 155 03 Landstra e 1030 Vienna Austria,3224,272,8.4,7.4438781194834664,7.590962482919815,7.097150733744669,6.865824321620855,7.6256585933154675,5.7881695706428795,7.820488721804512
Novotel Paris Les Halles,8 Place Marguerite de Navarre 1st arr 75001 Paris France,2398,245,8.4,7.4390926742640895,6.940796997484042,6.805869095855607,7.418339238367169,8.32301957365162,5.955551601423488,7.980964082357272
Radisson Blu Style Hotel Vienna,Herrengasse 12 01 Innere Stadt 1010 Vienna Austria,1189,157,8.4,7.437977434449737,7.1349579887869545,7.116912808072775,7.550643301847861,7.961975546575081,5.931004964263286,7.909456406166934
DoubleTree by Hilton Amsterdam Centraal Station,Oosterdoksstraat 4 Amsterdam City Center 1011 DK Amsterdam Netherlands,3911,803,8.4,7.426405811047241,6.962174427857346,7.365558901514112,7.591991911530302,8.028710693428152,5.911906012458578,7.961567678687794
Park Plaza County Hall London,1 Addington Street Lambeth London SE1 7RY United Kingdom,6117,1322,8.4,7.425767018632408,7.2792699573535975,7.387284492009518,6.89228246794863,8.14362832567819,5.608674878229373,8.08432849818682
Trinit Haussmann,41 rue Jean Baptiste Pigalle 9th arr 75009 Paris France,319,24,8.4,7.4245820493028765,7.191853399275547,7.388864053435059,7.178509126763412,7.874713998584214,6.056335790543976,7.842481835902889
Ramada Plaza Milano,Via Stamira D Ancona 27 Distretto Viale Monza 20127 Milan Italy,2612,203,8.4,7.408010988290084,7.694256389825253,6.878645416424696,7.289343342447393,7.800626685119731,5.728878772473078,7.91763199865693
Mercure Paris Alesia,185 Boulevard Brune 14th arr 75014 Paris France,589,59,8.4,7.406649111904958,7.2423349155851815,7.064644310753134,7.460375147176735,7.724110676144272,4.179588205388917,7.556485911749071
W Amsterdam,Spuistraat 175 Amsterdam City Center 1012 VN Amsterdam Netherlands,802,152,8.4,7.3990964111728825,7.0489507061219685,7.353106870118705,6.340502856853922,7.744273004798964,6.534157346212506,8.259290904027747
The Grosvenor,101 Buckingham Palace Road Westminster Borough London SW1W 0SJ United Kingdom,3274,838,8.4,7.377561836248765,6.89840828709423,7.5801564945906925,7.018256148105642,7.9895933153046155,5.829764881811145,7.97221656267709
Royal Ramblas,Las Ramblas 117 Ciutat Vella 08002 Barcelona Spain,3340,415,8.4,7.365407855151339,6.982482430293368,7.191697914183121,7.411016407640311,7.779500119946426,5.63723662656047,7.893860003544216
Arioso,7 rue d Argenson 8th arr 75008 Paris France,218,31,8.4,7.361698631427398,6.568004050422982,7.596006338609889,6.8570024523436315,8.750042136488513,,8.222089314194578
The Waldorf Hilton,Aldwych Westminster Borough London WC2B 4DD United Kingdom,1479,409,8.4,7.341988910314792,7.094853715548678,7.374641340397724,6.902505498289398,7.979837423183994,5.504329004329004,8.079097764347072
Hotel du Vin Cannizaro House Wimbledon,Westside Wimbledon Common Wimbledon London SW19 4UE United Kingdom,476,153,8.4,7.337291281803682,7.249824277194886,7.658803168979971,6.696657549088062,7.554795778969998,5.969582672926822,8.05162480063796
NH Collection Amsterdam Grand Hotel Krasnapolsky,Dam 9 Amsterdam City Center 1012 JS Amsterdam Netherlands,4686,765,8.4,7.330981637938614,6.879426417432252,7.250159564820105,7.509726336583946,7.752758863629714,6.159533871377732,7.948093834105862
Catalonia Barcelona Plaza,Plaza Espa a 6 8 Sants Montju c 08014 Barcelona Spain,4527,419,8.4,7.3258491349647805,7.027967470369177,7.179824171455953,7.316041902931977,7.522040602252148,5.802830340321182,8.008277960787261
Grange Holborn Hotel,Southampton Row Bloomsbury Camden London WC1B 4AR United Kingdom,845,224,8.4,7.3177676824163305,6.964539910830009,7.319979169231151,6.841019028838213,8.042065846266407,5.760447778978139,7.971639904846863
